sensor_data,label
$$$0.8343825078120226/0.0/0.6057201843595805/0.38356165673667497/0.8309859281954025/0.12173911072167189 $$$0.2817455384202612/0.37782608455321354/0.32289898300782177/0.431506866194624/1.0/0.16521734939957736 $$$0.5939656137556215/1.0/0.3021823287692967/0.9246575256637505/0.535211259590996/0.0956521356972762 $$$0.5980530803144054/0.24431015587565905/0.10719569563216932/0.0/0.9718309665593866/0.0,Aggressive
$$$0.8308958464608763/-0.0034866613511463345/0.6022335230084342/0.38007499538552864/0.8274992668442562/0.11825244937052555 $$$0.27825887706911484/0.3743394232020672/0.31941232165667544/0.42802020484347764/0.9965133386488537/0.16173068804843102 $$$0.5904789524044752/0.9965133386488537/0.29869566741815035/0.9211708643126042/0.5317245982398497/0.09216547434612986 $$$0.5945664189632591/0.2408234945245127/0.10370903428102299/-0.0034866613511463345/0.9683443052082403/-0.0034866613511463345,Aggressive
$$$0.2817455384202612/0.37782608455321354/0.32289898300782177/0.431506866194624/1.0/0.16521734939957736 $$$0.5939656137556215/1.0/0.3021823287692967/0.9246575256637505/0.535211259590996/0.0956521356972762 $$$0.5980530803144054/0.24431015587565905/0.10719569563216932/0.0/0.9718309665593866/0.0 $$$0.289155402534263/0.7598249319013142/1.0/1.0/0.76056338754023/0.0,Normal
$$$0.2844723479464267/0.38055289407937903/0.32562579253398727/0.43423367572078947/1.0027268095261654/0.16794415892574285 $$$0.5966924232817871/1.0027268095261654/0.3049091382954622/0.927384335189916/0.5379380691171616/0.0983789452234417 $$$0.600779889840571/0.24703696540182454/0.10992250515833482/0.0027268095261655037/0.9745577760855522/0.0027268095261655037 $$$0.29188221206042847/0.7625517414274797/1.0027268095261654/1.0027268095261654/0.7632901970663956/0.0027268095261655037,Normal
$$$0.3569560318212405/0.47122514100600726/0.04766240800926445/0.13281249646395013/0.33707866126103253/1.0 $$$0.0/0.5248227256976803/0.2900706040569315/0.32031250688599183/0.0/0.9013157839059139 $$$0.26138869973538104/0.7914028208246946/0.1561171504352049/0.4140625001861079/0.25842697177767693/0.8947368424352051 $$$0.17970718199950303/0.38718950976794053/0.2945823527214315/0.42187500558323665/0.2359550727326392/0.7236842237734847,Normal
$$$0.3504087910638381/0.46467790024860484/0.041115167251862/0.12626525570654767/0.3305314205036301/0.9934527592425976 $$$-0.006547240757402451/0.5182754849402779/0.2835233632995291/0.3137652661285894/-0.006547240757402451/0.8947685431485115 $$$0.2548414589779786/0.7848555800672922/0.14956990967780245/0.4075152594287055/0.2518797310202745/0.8881896016778027 $$$0.17315994124210057/0.3806422690105381/0.2880351119640291/0.4153277648258342/0.22940783197523673/0.7171369830160823,Normal
$$$0.0/0.5248227256976803/0.2900706040569315/0.32031250688599183/0.0/0.9013157839059139 $$$0.26138869973538104/0.7914028208246946/0.1561171504352049/0.4140625001861079/0.25842697177767693/0.8947368424352051 $$$0.17970718199950303/0.38718950976794053/0.2945823527214315/0.42187500558323665/0.2359550727326392/0.7236842237734847 $$$0.3210397844745591/0.49436320239598125/0.4727445926257985/0.35156250465269717/0.31460674080313306/0.618421080000263,Slow
$$$0.0024087215354129405/0.5272314472330932/0.29247932559234446/0.32272122842140477/0.0024087215354129405/0.9037245054413269 $$$0.263797421270794/0.7938115423601075/0.15852587197061785/0.41647122172152085/0.26083569331308987/0.8971455639706181 $$$0.18211590353491597/0.38959823130335347/0.29699107425684446/0.4242837271186496/0.23836379426805213/0.7260929453088977 $$$0.32344850600997205/0.4967719239313942/0.4751533141612114/0.3539712261881101/0.317015462338546/0.6208298015356759,Slow
$$$0.26138869973538104/0.7914028208246946/0.1561171504352049/0.4140625001861079/0.25842697177767693/0.8947368424352051 $$$0.17970718199950303/0.38718950976794053/0.2945823527214315/0.42187500558323665/0.2359550727326392/0.7236842237734847 $$$0.3210397844745591/0.49436320239598125/0.4727445926257985/0.35156250465269717/0.31460674080313306/0.618421080000263 $$$0.3813730355370444/0.13208632847001917/0.8017109342896634/0.3125000133997679/0.6853932591968669/0.427631606835711,Normal
$$$0.26435600713402435/0.7943701282233379/0.1590844578338482/0.4170298075847512/0.26139427917632024/0.8977041498338484 $$$0.18267448939814632/0.39015681716658385/0.29754966012007483/0.42484231298187997/0.23892238013128247/0.726651531172128 $$$0.3240070918732024/0.49733050979462456/0.4757119000244418/0.3545298120513405/0.31757404820177637/0.6213883873989062 $$$0.3843403429356877/0.13505363586866245/0.8046782416883067/0.3154673207984112/0.6883605665955101/0.4305989142343543,Normal
$$$0.17970718199950303/0.38718950976794053/0.2945823527214315/0.42187500558323665/0.2359550727326392/0.7236842237734847 $$$0.3210397844745591/0.49436320239598125/0.4727445926257985/0.35156250465269717/0.31460674080313306/0.618421080000263 $$$0.3813730355370444/0.13208632847001917/0.8017109342896634/0.3125000133997679/0.6853932591968669/0.427631606835711 $$$0.7610879126416403/0.3345841892010471/0.5716472412118495/0.1640625106081496/0.6067415739960836/0.4407895098375987,Normal
$$$0.17639089313457573/0.38387322090301323/0.2912660638565042/0.41855871671830935/0.2326387838677119/0.7203679349085574 $$$0.3177234956096318/0.49104691353105395/0.4694283037608712/0.3482462157877699/0.31129045193820576/0.6151047911353357 $$$0.3780567466721171/0.12877003960509187/0.7983946454247361/0.3091837245348406/0.6820769703319396/0.4243153179707837 $$$0.757771623776713/0.3312679003361198/0.5683309523469222/0.1607462217432223/0.6034252851311563/0.4374732209726714,Normal
$$$0.3210397844745591/0.49436320239598125/0.4727445926257985/0.35156250465269717/0.31460674080313306/0.618421080000263 $$$0.3813730355370444/0.13208632847001917/0.8017109342896634/0.3125000133997679/0.6853932591968669/0.427631606835711 $$$0.7610879126416403/0.3345841892010471/0.5716472412118495/0.1640625106081496/0.6067415739960836/0.4407895098375987 $$$0.6767713515310944/0.48179683862161904/0.7007023049049274/0.671875011538689/0.7865168520078326/0.31578951156154533,Normal
$$$0.32561862186098145/0.4989420397824036/0.47732343001222083/0.3561413420391195/0.3191855781895554/0.6229999173866853 $$$0.3859518729234667/0.1366651658564415/0.8062897716760857/0.31707885078619025/0.6899720965832892/0.43221044422213334 $$$0.7656667500280626/0.33916302658746944/0.5762260785982718/0.16864134799457192/0.6113204113825059/0.445368347224021 $$$0.6813501889175166/0.4863756760080414/0.7052811422913496/0.6764538489251113/0.7910956893942549/0.3203683489479677,Normal
$$$0.3813730355370444/0.13208632847001917/0.8017109342896634/0.3125000133997679/0.6853932591968669/0.427631606835711 $$$0.7610879126416403/0.3345841892010471/0.5716472412118495/0.1640625106081496/0.6067415739960836/0.4407895098375987 $$$0.6767713515310944/0.48179683862161904/0.7007023049049274/0.671875011538689/0.7865168520078326/0.31578951156154533 $$$1.0/0.35524174540009135/0.6518650304456648/0.1250000029777262/0.7528089991577037/0.26315789955399443,Normal
$$$0.38016076492670237/0.13087405785967715/0.8004986636793214/0.3112877427894259/0.6841809885865249/0.426419336225369 $$$0.7598756420312983/0.3333719185907051/0.5704349706015075/0.1628502399978076/0.6055293033857416/0.43957723922725667 $$$0.6755590809207523/0.480584568011277/0.6994900342945853/0.670662740928347/0.7853045813974906/0.3145772409512033 $$$0.998787729389658/0.35402947478974933/0.6506527598353228/0.12378773236738419/0.7515967285473617/0.2619456289436524,Normal
$$$0.7610879126416403/0.3345841892010471/0.5716472412118495/0.1640625106081496/0.6067415739960836/0.4407895098375987 $$$0.6767713515310944/0.48179683862161904/0.7007023049049274/0.671875011538689/0.7865168520078326/0.31578951156154533 $$$1.0/0.35524174540009135/0.6518650304456648/0.1250000029777262/0.7528089991577037/0.26315789955399443 $$$0.5929495873520819/0.5162546812521257/0.0/0.6171875214024071/0.6853932591968669/0.24342104505116285,Normal
$$$0.7613187887241621/0.3348150652835689/0.5718781172943713/0.16429338669067145/0.6069724500786055/0.4410203859201205 $$$0.6770022276136162/0.48202771470414085/0.7009331809874492/0.6721058876212108/0.7867477280903544/0.31602038764406715 $$$1.0002308760825218/0.35547262148261316/0.6520959065281866/0.12523087906024805/0.7530398752402255/0.26338877563651625 $$$0.5931804634346037/0.5164855573346475/0.00023087608252182756/0.6174183974849289/0.6856241352793887/0.24365192113368467,Normal
$$$0.6767713515310944/0.48179683862161904/0.7007023049049274/0.671875011538689/0.7865168520078326/0.31578951156154533 $$$1.0/0.35524174540009135/0.6518650304456648/0.1250000029777262/0.7528089991577037/0.26315789955399443 $$$0.5929495873520819/0.5162546812521257/0.0/0.6171875214024071/0.6853932591968669/0.24342104505116285 $$$0.5054668727399814/0.44904688842047014/0.1490184541820763/0.0/0.7078651839373388/0.23026322229115515,Normal
$$$0.6796834888434671/0.4847089759339918/0.7036144422173001/0.6747871488510617/0.7894289893202053/0.3187016488739181 $$$1.0029121373123728/0.3581538827124641/0.6547771677580375/0.12791214029009895/0.7557211364700764/0.2660700368663672 $$$0.5958617246644546/0.5191668185644984/0.0029121373123727617/0.6200996587147798/0.6883053965092396/0.24633318236353563 $$$0.5083790100523541/0.4519590257328429/0.15193059149444904/0.0029121373123727617/0.7107773212497115/0.23317535960352792,Normal
$$$1.0/0.35524174540009135/0.6518650304456648/0.1250000029777262/0.7528089991577037/0.26315789955399443 $$$0.5929495873520819/0.5162546812521257/0.0/0.6171875214024071/0.6853932591968669/0.24342104505116285 $$$0.5054668727399814/0.44904688842047014/0.1490184541820763/0.0/0.7078651839373388/0.23026322229115515 $$$0.7742142887554984/0.4895010891697267/0.6779212895513467/0.6640625061415603/0.5730337211459547/0.24342104505116285,Normal
$$$0.9923957163591575/0.34763746175924887/0.6442607468048223/0.11739571933688371/0.7452047155168612/0.25555361591315195 $$$0.5853453037112394/0.5086503976112832/-0.0076042836408425/0.6095832377615645/0.6777889755560244/0.23581676141032035 $$$0.4978625890991389/0.44144260477962766/0.14141417054123379/-0.0076042836408425/0.7002609002964962/0.22265893865031264 $$$0.7666100051146558/0.4818968055288842/0.6703170059105041/0.6564582225007177/0.5654294375051122/0.23581676141032035,Normal
$$$0.5929495873520819/0.5162546812521257/0.0/0.6171875214024071/0.6853932591968669/0.24342104505116285 $$$0.5054668727399814/0.44904688842047014/0.1490184541820763/0.0/0.7078651839373388/0.23026322229115515 $$$0.7742142887554984/0.4895010891697267/0.6779212895513467/0.6640625061415603/0.5730337211459547/0.24342104505116285 $$$0.856052707954356/0.4296760160406743/1.0/0.2656250107942575/0.3483146107835514/0.11184209527416564,Normal
$$$0.5920649699456011/0.5153700638456449/-0.0008846174064808029/0.6163029039959262/0.6845086417903861/0.24253642764468206 $$$0.5045822553335005/0.4481622710139893/0.1481338367755955/-0.0008846174064808029/0.706980566530858/0.22937860488467435 $$$0.7733296713490175/0.48861647176324585/0.6770366721448658/0.6631778887350794/0.5721491037394739/0.24253642764468206 $$$0.8551680905478751/0.42879139863419347/0.9991153825935192/0.26474039338777666/0.3474299933770706/0.11095747786768484,Normal
$$$0.5054668727399814/0.44904688842047014/0.1490184541820763/0.0/0.7078651839373388/0.23026322229115515 $$$0.7742142887554984/0.4895010891697267/0.6779212895513467/0.6640625061415603/0.5730337211459547/0.24342104505116285 $$$0.856052707954356/0.4296760160406743/1.0/0.2656250107942575/0.3483146107835514/0.11184209527416564 $$$0.42269362940719846/0.7335835925755838/0.47139695169785945/0.4140625001861079/0.5842696663859013/0.2039474162873797,Normal
$$$0.4984984067076844/0.4420784223881732/0.14204998814977937/-0.006968466032296923/0.7008967179050418/0.22329475625885822 $$$0.7672458227232014/0.48253262313742973/0.6709528235190497/0.6570940401092633/0.5660652551136578/0.23645257901886593 $$$0.849084241922059/0.42270755000837734/0.993031533967703/0.25865654476196054/0.34134614475125447/0.10487362924186872 $$$0.4157251633749015/0.7266151265432869/0.4644284856655625/0.40709403415381096/0.5773012003536043/0.19697895025508277,Normal
$$$0.7742142887554984/0.4895010891697267/0.6779212895513467/0.6640625061415603/0.5730337211459547/0.24342104505116285 $$$0.856052707954356/0.4296760160406743/1.0/0.2656250107942575/0.3483146107835514/0.11184209527416564 $$$0.42269362940719846/0.7335835925755838/0.47139695169785945/0.4140625001861079/0.5842696663859013/0.2039474162873797 $$$0.35581100129946275/0.20187469456170926/0.48262822668011507/0.2265625135858758/0.4606741659647531/0.09210532101321407,Normal
$$$0.769528426269624/0.48481522668385235/0.6732354270654723/0.6593766436556859/0.5683478586600804/0.2387351825652885 $$$0.8513668454684816/0.42499015355479997/0.9953141375141257/0.26093914830838316/0.3436287482976771/0.10715623278829128 $$$0.41800776692132413/0.7288977300897095/0.4667110892119851/0.4093766377002336/0.579583803900027/0.19926155380150534 $$$0.3511251388135884/0.1971888320758349/0.47794236419424074/0.22187665110000146/0.45598830347887875/0.08741945852733972,Normal
$$$0.856052707954356/0.4296760160406743/1.0/0.2656250107942575/0.3483146107835514/0.11184209527416564 $$$0.42269362940719846/0.7335835925755838/0.47139695169785945/0.4140625001861079/0.5842696663859013/0.2039474162873797 $$$0.35581100129946275/0.20187469456170926/0.48262822668011507/0.2265625135858758/0.4606741659647531/0.09210532101321407 $$$0.29590223569169427/0.0/0.543759572639994/0.04687499665005802/1.0/0.0,Normal
$$$0.8469768106720468/0.42060011875836517/0.9909241027176908/0.25654911351194837/0.3392387135012423/0.10276619799185649 $$$0.41361773212488934/0.7245076952932746/0.4623210544155503/0.4049866029037988/0.5751937691035921/0.19487151900507055 $$$0.34673510401715363/0.1927987972794001/0.47355232939780595/0.21748661630356667/0.45159826868244396/0.08302942373090492 $$$0.28682633840938515/-0.009075897282309144/0.5346836753576848/0.037799099367748876/0.9909241027176908/-0.009075897282309144,Normal
$$$0.42269362940719846/0.7335835925755838/0.47139695169785945/0.4140625001861079/0.5842696663859013/0.2039474162873797 $$$0.35581100129946275/0.20187469456170926/0.48262822668011507/0.2265625135858758/0.4606741659647531/0.09210532101321407 $$$0.29590223569169427/0.0/0.543759572639994/0.04687499665005802/1.0/0.0 $$$0.11415638183412802/1.0/0.4063403563823826/1.0/0.08988766470130856/0.03289475750471931,Normal
$$$0.4233786723230904/0.7342686354914757/0.4720819946137514/0.41474754310199985/0.5849547093017932/0.20463245920327164 $$$0.3564960442153547/0.2025597374776012/0.483313269596007/0.22724755650176776/0.461359208880645/0.09279036392910602 $$$0.2965872786075862/0.0006850429158919407/0.5444446155558859/0.047560039565949966/1.000685042915892/0.0006850429158919407 $$$0.11484142475001996/1.000685042915892/0.4070253992982745/1.000685042915892/0.0905727076172005/0.033579800420611254,Normal
$$$0.46640511906113136/0.31981857110055434/0.39564000127500876/0.4521739078558178/0.43589744216221143/1.0 $$$0.5428451216737404/0.25360767793230526/0.34810767449026214/0.3913043553193743/0.1282051352216768/0.9857142815916543 $$$0.7107132107199902/0.245523250512987/0.4483812701212321/0.5652173947627881/0.1666666796973998/0.8928571418848241 $$$1.0/0.2624194041250544/0.4179919674447762/0.6434782631751921/0.012820521340607557/0.7285714155812502,Slow
$$$0.47143392529033173/0.3248473773297547/0.40066880750420913/0.45720271408501817/0.4409262483914118/1.0050288062292003 $$$0.5478739279029408/0.25863648416150564/0.3531364807194625/0.3963331615485747/0.13323394145087716/0.9907430878208546 $$$0.7157420169491905/0.2505520567421874/0.45341007635043246/0.5702462009919884/0.17169548592660014/0.8978859481140244 $$$1.0050288062292003/0.26744821035425476/0.42302077367397656/0.6485070694043924/0.017849327569807918/0.7336002218104505,Slow
$$$0.5428451216737404/0.25360767793230526/0.34810767449026214/0.3913043553193743/0.1282051352216768/0.9857142815916543 $$$0.7107132107199902/0.245523250512987/0.4483812701212321/0.5652173947627881/0.1666666796973998/0.8928571418848241 $$$1.0/0.2624194041250544/0.4179919674447762/0.6434782631751921/0.012820521340607557/0.7285714155812502 $$$0.4501934029292921/0.34569782437855123/0.3629976518588565/0.4695652237317783/0.35897437642175883/0.5642857001676462,Slow
$$$0.5503233003427239/0.2610858566012887/0.35558585315924557/0.3987825339883577/0.13568331389066024/0.9931924602606378 $$$0.7181913893889736/0.25300142918197044/0.4558594487902155/0.5726955734317716/0.17414485836638322/0.9003353205538076 $$$1.0074781786689835/0.2698975827940378/0.4254701461137596/0.6509564418441756/0.02029870000959099/0.7360495942502336 $$$0.45767158159827553/0.35317600304753466/0.37047583052783994/0.4770434024007617/0.36645255509074226/0.5717638788366297,Slow
$$$0.7107132107199902/0.245523250512987/0.4483812701212321/0.5652173947627881/0.1666666796973998/0.8928571418848241 $$$1.0/0.2624194041250544/0.4179919674447762/0.6434782631751921/0.012820521340607557/0.7285714155812502 $$$0.4501934029292921/0.34569782437855123/0.3629976518588565/0.4695652237317783/0.35897437642175883/0.5642857001676462 $$$0.7076172915356951/0.2575030291661885/0.5094228460320664/0.7652173947627882/0.2948717953729769/0.4928571244608723,Normal
$$$0.7173307255951138/0.25214076538811064/0.4549987849963557/0.5718349096379117/0.1732841945725234/0.8994746567599478 $$$1.0066175148751235/0.269036919000178/0.4246094823198998/0.6500957780503157/0.01943803621573116/0.7351889304563738 $$$0.45681091780441574/0.35231533925367486/0.36961516673398015/0.4761827386069019/0.36559189129688247/0.5709032150427699 $$$0.7142348064108187/0.26412054404131213/0.5160403609071901/0.7718349096379118/0.30148931024810055/0.49947463933599595,Normal
$$$1.0/0.2624194041250544/0.4179919674447762/0.6434782631751921/0.012820521340607557/0.7285714155812502 $$$0.4501934029292921/0.34569782437855123/0.3629976518588565/0.4695652237317783/0.35897437642175883/0.5642857001676462 $$$0.7076172915356951/0.2575030291661885/0.5094228460320664/0.7652173947627882/0.2948717953729769/0.4928571244608723 $$$0.5225062597827298/0.2847947960834094/0.4719407758428339/0.5565217368248079/0.8461538611893075/0.507142848314203,Normal
$$$1.0012429721678135/0.26366237629286804/0.41923493961258984/0.6447212353430057/0.014063493508421204/0.7298143877490638 $$$0.45143637509710577/0.3469407965463649/0.3642406240266702/0.47080819589959194/0.3602173485895725/0.5655286723354599 $$$0.7088602637035087/0.25874600133400216/0.5106658181998801/0.7664603669306018/0.2961147675407906/0.494100096628686 $$$0.5237492319505435/0.28603776825122307/0.47318374801064755/0.5577647089926215/0.8473968333571211/0.5083858204820166,Normal
